created_at,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,id,statuses_count,verified,average_tweets_per_day,account_age_days,tweet_length,tweet_digits_count,tweet_mean_bigram_freq,tweet_entropy,tweet_'bot'_count,tweet_hashtag_count,tweet_url_count,tweet_unique_url_count,tweet_unique_mention_count,tweet_fraction_lowercase_words,tweet_fraction_uppercase_words,tweet_word_count,tweet_sentence_count,tweet_avg_word_length,tweet_avg_word_per_sentence,tweet_repeated_words,tweet_question_count,tweet_exclamation_count,tweet_special_characters,tweet_noun_counts,tweet_adjective_count,tweet_adverb_count,tweet_verb_count,tweet_pronoun_count,tweet_adjective_counts,tweet_adverb_counts,tweet_verb_counts,tweet_pronoun_counts,name_length,name_digits_count,name_mean_bigram_freq,name_entropy,name_contains_'bot',account_type
1476585131,0,0,4,1589,4,0,787405734442958848,11041,0,7.87,1403,129,0,1.0,4.558292098771136,0,0,0,0,2,1.0,0.0,12,2,5.25,6.0,{},0,0,6,3,0,0,0,0,4,0,4,0,15,0,1.2727272727272727,3.2402239289418513,0,0
1478689290,0,0,536,860,880,0,796216118331310080,252,0,0.183,1379,160,4,1.0,4.330300144764271,1,0,0,0,0,0.9411764705882353,0.058823529411764705,17,2,5.9411764705882355,8.5,{'&': 3},0,0,7,7,0,0,0,0,1,1,3,1,12,0,1.0,3.4182958340544896,0,1
1497695667,0,0,3307,172,594,1,875949740503859204,1001,0,0.864,1159,81,0,1.0,4.472781491560939,0,0,0,0,2,1.0,0.0,9,1,5.888888888888889,9.0,{},0,0,4,3,0,0,0,0,1,0,1,0,8,0,1.1666666666666667,2.5,0,1
1469125945,1,0,8433,517,633,1,756119643622735875,1324,0,0.889,1489,97,0,1.0,4.4849778279797885,0,0,0,0,0,0.0,0.0,0,4,0.0,0.0,{},0,1,5,1,0,0,0,0,0,0,0,0,13,1,1.0,3.7004397181410926,0,1
1326666755,0,0,88,753678,116,1,464781334,4202,1,1.339,3138,36,0,1.0,4.009523959475163,0,0,0,0,1,0.75,0.25,4,0,4.0,0.0,{},0,0,2,2,0,0,0,0,0,0,0,0,13,0,1.0,3.0269868333592873,0,1
1247109779,0,0,5522,291529,1581,1,55050269,14535,1,3.581,4059,150,2,1.0,4.961517104080542,0,0,1,1,3,1.0,0.0,7,2,3.4285714285714284,3.5,{},0,0,17,4,0,0,0,0,0,0,0,0,14,0,1.0,2.610577243331642,0,1
1347066093,0,0,756,6909959,40,0,809500704,1223,1,0.421,2902,42,0,1.0,4.071271150031998,0,0,0,0,0,1.0,0.0,1,1,9.0,1.0,{},0,0,2,0,0,0,0,0,1,1,1,0,7,0,1.0,2.5216406363433186,0,1
1329255228,0,0,36384,2130,3363,1,492306486,63376,0,20.391,3108,117,0,1.0,4.444000083622377,0,0,0,0,0,1.0,0.0,14,4,5.428571428571429,3.5,{},0,0,10,10,0,0,0,0,1,3,2,0,10,0,1.2857142857142858,2.2464393446710154,0,1
1323461516,0,0,127,32,0,0,432537664,921,0,0.29,3175,26,0,1.0,3.950063756436209,0,0,0,0,0,1.0,0.0,2,1,6.5,2.0,{'stay': 2},0,0,2,0,0,0,0,0,2,0,2,0,13,0,1.0,3.0269868333592873,0,1
1403327646,0,0,0,26675,26,0,2579497028,24087,0,10.701,2251,94,2,1.1818181818181819,4.587075857260254,1,0,2,2,0,1.0,0.0,12,2,4.777777777777778,6.0,{'¶': 2},0,0,14,1,0,0,0,0,0,1,0,0,8,0,1.0,2.4056390622295662,0,0
1233182511,0,0,16614,262121,643,1,19660870,36392,1,8.624,4220,64,0,1.0,4.264162751096862,0,0,0,0,0,1.0,0.0,6,0,5.166666666666667,0.0,{},0,0,3,3,0,0,0,0,1,0,0,0,15,0,1.0,3.373557262275185,0,1
1472937421,1,0,139,0,0,0,772106131875500032,272,0,0.188,1445,11,0,0.0,3.0957952550009344,0,0,0,0,0,1.0,0.0,1,0,11.0,0.0,{},0,0,0,1,0,0,0,0,0,0,0,0,13,0,1.0,2.8073904508767225,0,1
1473036502,1,0,41,0,0,0,772521707810787328,105,0,0.073,1444,156,0,1.0833333333333333,4.352888848589989,0,0,0,0,0,0.84,0.16,25,4,4.8,6.25,"{'i': 2, 'will': 2, 'people': 2, 'who': 3, 'back': 2, 'unfollow': 2}",0,1,9,3,0,0,0,0,1,2,6,10,12,0,1.0,3.2516291673878226,0,1
1327772452,0,0,12686,2365,296,1,476691783,18309,0,5.859,3125,78,0,1.0,4.086792300974111,0,0,0,0,0,0.8333333333333334,0.16666666666666666,12,1,4.916666666666667,12.0,{},0,0,2,6,0,0,0,0,2,0,1,1,10,0,1.0,2.9219280948873623,0,1
1306474115,0,0,534,37278,455,1,305922144,9074,1,2.691,3372,30,0,1.0,3.32742132943338,0,0,0,0,0,1.0,0.0,7,1,3.2857142857142856,7.0,{},1,0,1,0,0,0,0,0,1,1,2,1,7,1,1.0,2.807354922057604,0,1
1360985368,1,0,187,4,0,0,1183842404,23,0,0.008,2741,57,1,1.0,4.746641821868359,0,0,1,1,0,1.0,0.0,7,3,3.2857142857142856,2.3333333333333335,{},1,1,10,1,0,0,0,0,0,1,2,2,7,0,1.0,2.5216406363433186,0,0
1315201359,0,0,4282,9179,1275,1,368050288,11104,1,3.395,3271,160,0,1.0476190476190477,4.518610607871064,0,0,0,0,2,0.8,0.2,15,4,4.666666666666667,3.75,"{'i': 2, 'write': 2, 'about': 2}",0,0,10,6,0,0,0,0,0,1,4,2,12,0,1.0,3.2516291673878226,0,1
1208438237,0,0,588,163616,115,0,14418045,77975,1,17.301,4507,69,0,1.0,4.109647567602642,0,0,0,0,0,1.0,0.0,8,1,4.5,8.0,{},0,0,2,1,0,0,0,0,0,0,0,0,11,0,1.0,2.7321588913645707,0,1
1305079115,0,0,29136,585,900,1,296484990,8803,0,2.598,3388,78,3,1.0,4.279333138991456,1,0,0,0,0,1.0,0.0,1,0,3.0,0.0,{},0,0,3,1,0,0,0,0,0,0,1,0,10,0,1.0,3.321928094887362,0,1
1511074454,1,0,307,3745,2,0,932049341862240256,2371,0,2.362,1004,133,2,1.0,4.365796240298129,1,0,0,0,3,0.9473684210526315,0.05263157894736842,19,3,4.631578947368421,6.333333333333333,{'you': 2},0,0,6,5,0,0,0,0,0,1,4,5,11,0,1.1111111111111112,2.9139770731827523,0,0
1266511948,0,0,7612,5362,355,1,115343506,10273,0,2.679,3835,36,0,1.0,3.780591322803325,0,0,0,0,0,0.8571428571428571,0.14285714285714285,7,1,3.7142857142857144,7.0,{},0,0,3,0,0,0,0,0,0,2,1,2,13,0,1.0,2.9312089489103235,0,1
1383254501,1,0,6184,704,598,0,2166882457,5675,0,2.286,2483,89,0,1.0,4.1360816125442845,0,0,0,0,0,0.9375,0.0625,16,2,4.4,8.0,{'my': 2},0,0,2,6,0,0,0,0,1,0,1,3,10,0,1.0,3.321928094887362,0,1
1317175162,0,0,2361,64,156,1,381157528,2780,0,0.856,3248,20,0,1.0,3.821928094887362,0,0,0,0,0,1.0,0.0,2,0,6.0,0.0,{},0,0,0,0,0,0,0,0,1,1,1,0,8,2,1.0,2.75,0,0
1343489990,1,0,125,3,0,0,721944734,19,0,0.006,2944,38,0,1.0,4.208196592277087,0,0,1,1,0,1.0,0.0,5,1,2.4,5.0,{},0,0,8,0,0,0,0,0,0,0,1,1,10,4,1.0,2.9219280948873623,0,0
1438114767,0,0,915,267,246,1,3392143521,1337,0,0.723,1848,131,0,1.0,4.25627145742859,0,0,0,0,0,1.0,0.0,18,2,4.0,9.0,"{'and': 2, 'the': 2, 'dog': 2}",0,0,5,8,0,0,0,0,0,0,3,2,15,0,1.0769230769230769,3.1395722619867223,0,1
1236551940,0,0,13869,108660,1247,1,23330998,66559,1,15.919,4181,143,0,1.0,4.894121511178328,0,0,1,1,4,0.8333333333333334,0.16666666666666666,6,3,2.6666666666666665,2.0,{},0,0,14,0,0,0,0,0,0,0,1,0,8,0,1.0,2.25,0,1
1249507240,0,0,2554,387,328,0,63176889,27929,0,6.929,4031,155,0,1.0,4.1732165724659,0,0,0,0,0,1.0,0.0,19,5,6.222222222222222,3.8,{},0,2,9,8,0,0,0,0,3,0,3,3,11,0,1.0,3.095795255000934,0,1
1235507563,0,0,16011,157466,1031,1,21758143,33820,1,8.066,4193,104,2,1.0,5.036106305756781,0,0,1,1,1,0.8571428571428571,0.14285714285714285,7,2,5.142857142857143,3.5,{},0,0,14,1,0,0,0,0,0,0,2,3,13,0,1.0,3.238901256602631,0,1
1471468276,1,0,1332,12,11,0,765944091385421824,1332,0,0.911,1462,114,0,1.0,4.120109386117098,0,0,0,0,0,1.0,0.0,14,1,6.461538461538462,14.0,{'the': 2},0,0,6,8,0,0,0,0,0,0,2,0,15,1,1.0,3.189898095464287,0,0
1233623082,0,0,618,30999003,1748,1,19923144,259723,1,61.619,4215,13,0,0.0,3.334679141051595,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,1,1,0,0,0,0,0,0,0,0,3,0,1.0,1.584962500721156,0,0
1361164682,0,0,109753,184,436,0,1191444692,3569,0,1.303,2739,90,0,1.0,4.268482931657504,0,0,0,0,1,0.8571428571428571,0.14285714285714285,14,1,4.416666666666667,14.0,{'and': 2},0,0,8,7,0,0,0,0,0,0,1,2,14,0,1.0,3.6644977792004623,0,1
1334870440,0,0,1,93,233,0,557842655,3733,0,1.227,3043,146,0,1.0,4.186430079606255,0,0,0,0,0,1.0,0.0,20,1,5.888888888888889,20.0,"{'our': 2, 'and': 2}",0,1,6,8,0,0,0,0,1,0,3,2,13,0,1.0,3.546593564294939,0,1
1308682949,0,0,9955,1285743,850,1,321388777,38906,1,11.628,3346,89,0,1.0,4.518935926265038,0,0,0,0,2,1.0,0.0,5,2,4.8,2.5,{},0,0,5,1,0,0,0,0,1,1,1,0,6,0,1.0,2.251629167387823,0,1
1296182668,0,0,5023,101576,286,0,243794165,9728,0,2.787,3491,66,0,1.0,4.401280907633086,0,0,0,0,1,1.0,0.0,1,1,3.0,1.0,{},0,0,3,1,0,0,0,0,0,0,0,0,10,3,1.0,3.1219280948873624,0,1
1269919511,0,0,708,179268,867,1,127664378,6130,1,1.615,3795,86,0,1.0,4.386005707959427,0,0,0,0,2,1.0,0.0,8,2,5.75,4.0,{},0,0,6,3,0,0,0,0,1,1,1,1,13,0,1.0909090909090908,3.085055102756477,0,1
1358049026,1,0,247,23,267,0,1084227842,100,0,0.036,2775,54,4,1.0,4.659308623298095,0,0,1,1,0,1.0,0.0,7,3,3.0,2.3333333333333335,{},1,1,10,1,0,0,0,0,0,1,2,1,15,3,1.0769230769230769,3.0565647621309533,0,0
1515124549,0,0,5,197,7,0,949036672741793793,14599,0,15.255,957,125,0,1.0,4.314972010890909,0,0,0,0,2,0.9166666666666666,0.08333333333333333,12,1,6.7272727272727275,12.0,{'the': 2},0,0,5,3,0,0,0,0,1,0,2,1,12,0,1.0,3.2516291673878226,1,0
1383788253,0,0,9557,205,702,1,2178679070,1916,0,0.774,2477,26,1,1.0,3.607886950580834,0,0,0,0,0,1.0,0.0,4,1,3.25,4.0,{},0,1,6,2,0,0,0,0,2,0,0,0,13,1,1.0,3.5465935642949384,0,1
1421373204,1,0,199,2,0,0,2980315426,29,0,0.014,2042,54,0,1.0,4.62950046636408,0,0,1,1,0,1.0,0.0,7,3,3.0,2.3333333333333335,{},1,1,10,1,0,0,0,0,0,1,2,1,11,2,1.1111111111111112,2.845350936622437,0,0
1287026982,0,0,42296,7235,3115,1,202375506,61631,0,17.134,3597,119,1,1.0,4.151423710300783,0,0,0,0,0,1.0,0.0,13,3,4.636363636363637,4.333333333333333,"{'and': 2, 'are': 2}",0,0,3,4,0,0,0,0,1,0,1,1,10,0,1.0,2.7219280948873625,0,1
1312397895,0,0,2492,16,0,0,347865421,3418,0,1.035,3303,13,0,1.0,3.5465935642949384,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,1,0,0,0,0,1,1,0,0,12,0,1.0,3.418295834054489,0,0
1452680099,1,0,1047,13,106,0,4790681969,241,0,0.143,1680,42,0,1.0,3.9453912338938335,0,0,0,0,0,0.8333333333333334,0.16666666666666666,6,1,3.0,6.0,{},0,0,1,1,0,0,0,0,1,0,1,1,9,3,1.0,3.169925001442312,0,1
1317077072,0,0,2317,18,0,0,380457314,3204,0,0.986,3249,91,0,1.0,4.5109489776170255,0,0,0,0,0,0.8333333333333334,0.16666666666666666,12,2,3.1666666666666665,6.0,{},0,0,7,2,0,0,0,0,0,0,1,3,15,3,1.0769230769230769,3.139572261986723,0,0
1217907938,0,0,51376,13281,1858,0,15729017,54581,0,12.413,4397,160,0,1.0,4.780997671114145,0,0,0,0,1,0.6842105263157895,0.3157894736842105,19,5,4.823529411764706,3.8,"{'of': 3, 'the': 2}",0,0,10,13,0,0,0,0,1,0,1,1,8,0,1.0,2.1556390622295662,0,1
1338560711,0,0,1497,21046,3025,1,596377986,4616,1,1.538,3001,155,3,1.0,4.784724956722467,0,0,1,1,0,0.8181818181818182,0.18181818181818182,11,3,3.5555555555555554,3.6666666666666665,{'the': 2},0,0,11,3,0,0,0,0,1,0,1,0,7,0,1.0,2.5216406363433186,0,1
1457838024,1,0,21,31,4,0,708759570319953920,3547,0,2.19,1620,80,0,1.0,4.38334601636225,3,0,0,0,2,1.0,0.0,8,1,5.714285714285714,8.0,{'by': 2},0,0,5,4,0,0,0,0,1,0,1,0,15,0,1.5555555555555556,2.599581230646064,1,0
1152147166,0,0,16665,84574,2843,1,418,73412,1,14.233,5158,153,0,1.0,4.753823331697482,0,0,0,0,4,0.8571428571428571,0.14285714285714285,14,1,4.454545454545454,14.0,"{'to': 3, 'i': 2, '&': 2}",0,0,24,7,0,0,0,0,1,0,3,2,4,0,1.0,2.0,0,1
1247787780,0,0,15985,13893,1506,1,57409991,21759,1,5.371,4051,154,0,1.0,4.4717073857732395,0,0,0,0,0,1.0,0.0,8,2,3.4285714285714284,4.0,{},0,0,7,2,0,0,0,0,1,0,0,4,12,0,1.1,2.625814583693911,0,1
1244834908,0,0,4019,110,1112,0,46662096,508,0,0.124,4085,63,1,1.0,4.174430157780221,0,0,0,0,0,1.0,0.0,9,1,4.222222222222222,9.0,{},0,0,3,2,0,0,0,0,2,1,2,0,7,0,1.0,2.807354922057604,0,1
1262692729,0,0,18353,1077,2043,1,101974483,785,0,0.202,3879,155,0,1.0,4.688289128745209,0,1,0,0,0,0.3,0.7,10,4,1.5555555555555556,2.5,"{'|': 6, 'of': 2, '&': 2}",0,0,19,7,0,0,0,0,0,1,0,0,9,0,1.0,3.169925001442312,0,1
1241861372,0,0,607,4254877,2668,1,38797799,38105,1,9.249,4120,90,13,1.0,4.770632369434287,0,0,0,0,2,1.0,0.0,6,4,5.0,1.5,{},0,0,8,0,0,0,0,0,0,1,1,0,10,0,1.0,2.8464393446710154,0,1
1239447464,0,0,6464,103334,576,0,30409200,70123,1,16.905,4148,123,0,1.0526315789473684,4.459445196411831,0,0,0,0,0,0.8333333333333334,0.16666666666666666,12,6,4.9,2.0,"{'i': 2, 'got': 2}",0,0,8,3,0,0,0,0,1,1,3,4,13,0,1.0909090909090908,2.9312089489103235,0,1
1329158668,0,0,8888,680345,183,1,491258363,6911,1,2.223,3109,54,0,1.0,4.069818641798822,0,0,0,0,1,1.0,0.0,4,1,7.333333333333333,4.0,{},0,0,3,1,0,0,0,0,0,0,0,0,11,0,1.1111111111111112,3.095795255000934,0,1
1496950912,1,0,160,26,131,0,872826012794585089,152,0,0.13,1167,27,0,1.0,3.4578671314725846,0,0,0,0,0,1.0,0.0,4,0,5.0,0.0,{'and': 2},0,0,0,3,0,0,0,0,0,0,0,0,8,3,1.1666666666666667,2.1556390622295662,0,1
1303777676,1,0,7338,4201705,885,0,287834630,14173,1,4.165,3403,14,0,1.0,3.3787834934861767,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,1,0,0,0,0,0,0,0,0,5,1,1.0,2.321928094887362,0,1
1249434731,1,0,58490,446,807,1,62915097,52732,0,13.078,4032,124,0,1.0,4.197374331914785,0,0,0,0,0,0.16666666666666666,0.8333333333333334,6,0,3.0,0.0,"{'certified': 3, 'nurse': 2}",0,0,2,0,0,0,0,0,0,0,0,0,8,1,1.0,2.75,0,1
1217909163,0,0,1476,33334,385,0,15729207,28586,1,6.501,4397,34,0,1.0,4.091159812399539,0,0,0,0,0,0.0,1.0,1,0,4.0,0.0,{},0,0,1,0,0,0,0,0,0,0,0,0,4,0,1.0,2.0,0,1
1245996745,1,0,2747,223,624,0,50856512,5447,0,1.338,4072,62,0,1.0,3.958994886245669,0,0,0,0,0,1.0,0.0,10,2,4.2,5.0,{},0,0,3,4,0,0,0,0,1,1,2,1,14,0,1.0,3.378783493486176,0,0
1366834834,1,0,114220,492,856,1,1377305161,107091,0,40.064,2673,10,0,1.0,2.9219280948873623,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,11,0,1.0,3.095795255000934,0,1
1152799549,0,0,344286,1662199,924,1,586,75456,1,14.649,5151,158,1,1.0,4.610460558549604,0,0,0,0,2,0.9473684210526315,0.05263157894736842,19,4,5.2631578947368425,4.75,{'&': 2},0,0,10,6,0,0,0,0,1,1,7,3,5,0,1.0,1.5219280948873621,0,1
1348708137,0,0,8536,152,659,0,848036460,4124,0,1.43,2883,122,0,1.0,4.415981285595476,0,0,0,0,0,0.8888888888888888,0.1111111111111111,18,4,4.647058823529412,4.5,{'and': 2},0,0,6,5,0,0,0,0,1,1,2,5,13,0,1.3333333333333333,2.7192945256669794,0,1
1266287946,1,0,12587,73307,2850,1,114557557,43615,1,11.367,3837,159,3,1.0,4.680491704056806,0,0,1,1,1,0.8823529411764706,0.11764705882352941,17,2,4.533333333333333,8.5,"{'of': 2, 'tour': 2, 'content': 2}",0,0,9,8,0,0,0,0,1,0,0,0,6,0,1.0,2.584962500721156,0,1
1265419834,0,0,1864,96,267,0,111673973,3565,0,0.927,3847,30,0,1.0,4.072905595320056,0,0,0,0,0,1.0,0.0,3,1,4.0,3.0,{},0,0,5,1,0,0,0,0,0,1,0,1,9,0,1.0,3.169925001442312,0,1
1348748413,0,0,1701,731524,302,1,848822905,7196,1,2.496,2883,105,6,1.0,4.684631886412493,0,0,0,0,2,0.8333333333333334,0.16666666666666666,6,1,5.666666666666667,6.0,{'champion': 2},0,0,6,4,0,0,0,0,0,1,0,0,15,0,1.0769230769230769,3.056564762130954,0,1
1300098493,0,0,20877,8,265,0,265814650,807,0,0.234,3446,21,0,1.0,3.4399364703978077,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,1,1,0,0,0,0,0,0,0,0,10,3,1.0,3.121928094887362,0,0
1271436871,0,0,2526,7,330,1,133694084,3160,0,0.837,3777,37,0,1.0,3.817995434402896,0,0,0,0,0,1.0,0.0,5,1,5.5,5.0,{'than': 2},0,0,2,0,0,0,0,0,2,0,0,2,11,0,1.1111111111111112,2.481714572986073,0,0
1248536098,0,0,7386,306,446,1,60031646,24894,0,6.157,4043,50,0,1.0,3.930881379939832,0,0,0,0,0,1.0,0.0,4,0,4.25,0.0,{},0,0,2,2,0,0,0,0,0,2,0,1,9,0,1.0,2.94770277922009,0,1
1265498379,0,0,601,27613,104,0,111936162,15912,1,4.137,3846,68,0,1.2,4.085419231141256,0,0,0,0,0,1.0,0.0,12,1,4.25,12.0,"{'you': 3, 'is': 2, 'who': 2}",0,0,4,2,0,0,0,0,0,0,1,5,12,0,1.1,3.084962500721156,0,1
1409024756,0,0,3489,71,312,0,2768241314,1873,0,0.857,2185,95,8,1.0,4.462380972891659,0,0,0,0,0,0.875,0.125,8,0,8.375,0.0,{},0,0,4,6,0,0,0,0,1,0,0,0,10,0,1.0,2.921928094887362,0,1
1216317073,1,0,799,16,12,0,15467245,1172,0,0.265,4415,41,0,1.0,4.0251327245427015,0,0,0,0,0,1.0,0.0,3,0,6.0,0.0,{},0,0,3,2,0,0,0,0,0,0,1,0,11,2,1.0,2.845350936622437,0,0
1343476954,1,0,46919,271,346,0,721683182,19460,0,6.61,2944,146,0,1.0,4.813529036140751,0,0,0,0,0,0.75,0.25,16,5,5.133333333333334,3.2,"{'by': 2, 'no': 2}",0,0,10,7,0,0,0,0,3,0,2,0,7,4,1.0,2.521640636343318,0,1
1234220144,0,0,14392,210561,6801,1,20447988,25776,1,6.125,4208,161,1,1.0,4.699148551147957,0,1,1,1,0,1.0,0.0,10,2,4.3,5.0,{},0,0,9,6,0,0,0,0,2,0,2,1,11,0,1.0,3.277613436819116,0,1
1260080014,0,0,29970,1835,2570,1,94896901,65537,0,16.766,3909,122,3,1.0,4.695035756498214,0,1,0,0,0,0.42857142857142855,0.5714285714285714,7,0,3.4285714285714284,0.0,{},0,0,13,1,0,0,0,0,1,0,0,0,15,0,1.0769230769230769,3.189898095464287,0,1
1249664842,0,0,2175,6154982,334,1,63701775,39887,1,9.9,4029,19,0,1.0,3.616348566075163,0,0,0,0,0,0.8,0.2,5,0,2.8,0.0,{},0,0,1,1,0,0,0,0,0,0,0,1,8,0,1.0,2.75,0,1
1239668075,0,0,2006,31,85,0,30933781,2679,0,0.646,4145,36,0,1.0,3.9857808213564594,0,0,0,0,0,1.0,0.0,5,1,5.5,5.0,{'by': 2},0,0,2,2,0,0,0,0,1,0,0,0,15,0,1.0,3.5068905956085183,0,1
1298418977,0,0,62208,1672,389,1,256115497,161386,0,46.576,3465,25,0,1.0,3.9238561897747237,0,0,0,0,0,1.0,0.0,4,0,4.0,0.0,{},0,0,2,2,0,0,0,0,0,1,0,0,9,0,1.0,2.94770277922009,0,1
1453805841,1,0,49,31,142,1,4848354100,2034,0,1.22,1667,67,0,1.0,4.277608812609599,0,0,0,0,0,1.0,0.0,8,0,4.375,0.0,{},0,0,5,2,0,0,0,0,0,0,3,2,8,2,1.0,2.75,0,1
1391070301,1,0,28461,512,355,1,2318140218,43205,0,18.055,2393,20,0,1.0,3.684183719779189,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,1,0,0,0,0,0,0,0,0,9,0,1.0,3.169925001442312,0,1
1403443611,0,0,1105,57038,613,0,2581857086,167326,1,74.367,2250,24,0,1.0,3.355388542207534,0,0,0,0,0,1.0,0.0,2,0,4.5,0.0,{},0,0,0,1,0,0,0,0,0,0,1,1,15,0,1.0769230769230769,3.1068905956085184,0,1
1378534399,1,0,37745,96,383,0,1739064128,1157,0,0.456,2538,82,5,1.0714285714285714,4.449498038831802,0,0,0,0,0,1.0,0.0,7,2,3.2,3.5,"{'of': 2, 'the': 2}",0,0,6,1,0,0,0,0,1,0,0,0,15,0,1.0,3.3735572622751846,0,1
1494163580,1,0,1053,40,592,0,861135093213138944,1233,0,1.028,1200,79,0,1.0,4.203735382603994,0,0,0,0,0,1.0,0.0,1,0,3.0,0.0,{'politics': 2},0,0,0,0,0,0,0,0,0,0,0,0,14,2,1.0,3.3248629576173565,0,0
1234489735,0,0,20442,1630092,4946,1,20710218,68901,1,16.385,4205,165,3,1.0769230769230769,4.870285139247377,0,0,2,2,1,1.0,0.0,20,2,3.7333333333333334,10.0,"{'to': 3, 'us': 2, 'you': 2}",0,0,14,3,0,0,0,0,0,0,4,5,10,0,1.0,3.321928094887362,0,0
1234796968,0,0,19,272796,95,0,20972371,10591,0,2.52,4202,90,0,1.0,4.3455480655321805,0,0,0,0,0,0.9,0.1,10,1,3.6,10.0,{},0,0,6,3,0,0,0,0,1,0,2,1,15,0,1.0769230769230769,3.3232314287976203,0,0
1346481876,0,0,7531,384,226,1,795083617,41501,0,14.266,2909,151,2,1.0,4.772251601175205,0,0,0,0,0,0.9523809523809523,0.047619047619047616,21,1,3.8095238095238093,21.0,{},0,0,21,6,0,0,0,0,3,1,3,3,6,4,1.0,2.584962500721156,0,1
1291174540,0,0,1418,29739,545,1,221512549,1984,0,0.559,3549,89,0,1.0,4.397655167619295,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,"{'|': 3, '---': 2}",0,0,11,3,0,0,0,0,0,0,0,0,11,0,1.0,3.0957952550009344,0,1
1239090303,0,0,179,48,104,0,29361001,1245,0,0.3,4152,26,0,1.0,3.8441065448145375,0,0,0,0,0,1.0,0.0,3,1,5.666666666666667,3.0,{},0,0,4,0,0,0,0,0,0,0,1,2,9,5,1.0,2.94770277922009,0,1
1426969493,1,0,27066,620,870,1,3101950833,29993,0,15.171,1977,44,0,1.0,4.070353994119939,0,0,0,0,0,1.0,0.0,4,2,4.5,2.0,{},0,0,2,2,0,0,0,0,1,1,0,0,9,0,1.3333333333333333,2.5032583347756456,0,1
1317944552,0,0,1651,1599,544,0,386139005,737,0,0.228,3239,146,0,1.0,4.428345426149982,0,0,0,0,0,1.0,0.0,13,1,5.769230769230769,13.0,{},0,0,4,6,0,0,0,0,3,0,1,0,10,0,1.0,2.6464393446710153,0,1
1346380792,1,0,2196,143,381,1,792462217,1892,0,0.65,2910,87,2,1.0,4.542273996581013,0,0,0,0,0,1.0,0.0,4,1,2.75,4.0,{'•': 2},0,0,10,4,0,0,0,0,2,0,1,1,10,0,1.125,2.9219280948873623,0,1
1327830249,0,0,6327,18136,3,1,477365128,610,1,0.195,3125,52,0,1.0,4.596899756886205,0,0,0,0,0,0.25,0.75,4,2,5.25,2.0,{},0,0,3,0,0,0,0,0,0,0,0,0,10,0,1.0,2.9219280948873623,0,1
1378772979,0,0,4901,1595,1249,1,1849164720,6915,1,2.728,2535,157,0,1.0,4.4863430445327666,0,1,0,0,2,1.0,0.0,14,0,7.714285714285714,0.0,{'|': 3},0,0,10,7,0,0,0,0,3,0,3,0,14,0,1.0,3.182005814760214,0,1
1258697476,0,0,1149,20126,264,1,91227068,2589,1,0.66,3925,39,0,1.0,3.9897785005806887,0,0,0,0,0,0.8333333333333334,0.16666666666666666,6,1,5.166666666666667,6.0,{},0,0,2,3,0,0,0,0,0,0,1,1,10,0,1.0,3.121928094887362,0,1
1240572109,0,0,6986,2605,628,1,34866114,9832,1,2.378,4135,90,0,1.0,4.443469276557814,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,"{'•': 3, 'amazon': 2}",0,0,7,4,0,0,0,0,2,1,1,1,13,0,1.0,3.3927474104487847,0,1
1242959136,1,0,20,79,31,0,41681878,8054,0,1.961,4107,134,0,1.0,4.377282200018347,1,1,0,0,0,0.8571428571428571,0.14285714285714285,21,1,4.761904761904762,21.0,{},0,0,5,7,0,0,0,0,0,2,3,1,14,0,1.0,3.182005814760214,0,0
1240372810,1,0,990,20,135,0,34079698,1177,0,0.285,4137,20,0,1.0,3.2841837197791888,0,0,0,0,0,1.0,0.0,3,1,5.666666666666667,3.0,{},0,1,1,1,0,0,0,0,0,0,1,0,10,2,1.0,3.121928094887362,0,0
1237191960,0,0,94,606,106,1,24642526,1205,0,0.289,4174,104,0,1.0,4.567711656504885,0,0,0,0,1,0.6,0.4,5,0,5.6,0.0,{},0,0,4,3,0,0,0,0,1,0,0,0,15,0,1.0,3.5068905956085183,0,1
1237061531,0,0,3061,279,459,1,24380395,1538,0,0.368,4175,126,0,1.0,4.413889004480004,0,1,0,0,0,1.0,0.0,4,0,9.0,0.0,{},0,0,4,4,0,0,0,0,1,0,1,0,6,0,1.0,2.251629167387823,0,1
1329545506,1,0,179,5,0,0,495453239,28,0,0.009,3105,52,2,1.0,4.615701795899426,0,0,1,1,0,1.0,0.0,7,3,3.0,2.3333333333333335,{},1,1,8,1,0,0,0,0,0,2,2,1,12,1,1.0,3.418295834054489,0,0
