tweet_length,tweet_digits_count,tweet_mean_bigram_freq,tweet_entropy,tweet_'bot'_count,tweet_hashtag_count,tweet_url_count,tweet_unique_url_count,tweet_unique_mention_count,tweet_fraction_lowercase_words,tweet_fraction_uppercase_words,tweet_word_count,tweet_sentence_count,tweet_avg_word_length,tweet_avg_word_per_sentence,tweet_repeated_words,tweet_question_count,tweet_exclamation_count,tweet_special_characters,tweet_noun_counts,tweet_adjective_count,tweet_adverb_count,tweet_verb_count,tweet_pronoun_count,tweet_sentiment_score,tweet_adjective_counts,tweet_adverb_counts,tweet_verb_counts,tweet_pronoun_counts
139,5,1.0,4.7796775212572165,0,1,1,1,2,1.0,0.0,15,4,3.5384615384615383,3.75,{'of': 3},0,0,14,7,0,0,0,0,Neutral,0,1,0,3
139,0,1.0,4.664430870802233,0,1,0,0,1,0.7272727272727273,0.2727272727272727,11,0,5.0,0.0,{},0,0,14,6,0,0,0,0,Negative,1,0,0,3
60,0,1.0,4.6341484626651805,0,0,0,0,1,0.8333333333333334,0.16666666666666666,6,0,5.5,0.0,{},0,0,4,5,0,0,0,0,Positive,0,0,0,0
107,2,1.0,4.581264918898236,0,0,1,1,1,1.0,0.0,11,2,3.8181818181818183,5.5,{},0,1,9,3,0,0,0,0,Negative,0,1,2,2
37,0,1.0,3.905003027615696,0,0,0,0,0,1.0,0.0,4,1,6.25,4.0,{},0,0,2,4,0,0,0,0,Neutral,0,0,0,0
48,0,1.0,4.228846168850306,0,0,0,0,0,0.6,0.4,5,2,7.0,2.5,{},0,0,2,1,0,0,0,0,Neutral,1,0,0,0
50,3,1.0,4.591272380112912,0,0,1,1,0,1.0,0.0,6,1,2.8333333333333335,6.0,{},0,0,7,2,0,0,0,0,Neutral,0,0,0,1
121,0,1.0,4.703001028584523,0,1,0,0,3,0.4,0.6,5,0,6.333333333333333,0.0,{'i': 3},0,0,10,1,0,0,0,0,Neutral,0,1,0,3
105,0,1.0,4.138077180710374,0,0,0,0,0,1.0,0.0,14,1,5.846153846153846,14.0,{'and': 2},0,1,3,6,0,0,0,0,Positive,4,0,1,0
73,0,1.0,4.1706452381093655,0,1,0,0,0,0.9,0.1,10,0,5.7,0.0,{},0,0,4,3,0,0,0,0,Positive,1,0,2,1
23,0,1.0,3.7622673906514947,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,0,0,0,0,0,Neutral,0,0,0,0
136,0,1.0,4.450490774565269,0,0,0,0,3,0.9411764705882353,0.058823529411764705,17,4,4.5,4.25,{'in': 2},0,0,9,5,0,0,0,0,Negative,1,0,3,1
54,0,1.0,4.553149483837894,0,0,0,0,0,1.0,0.0,7,0,2.8333333333333335,0.0,{},0,0,6,0,0,0,0,0,Neutral,1,0,2,3
27,0,1.0,3.633974075997158,0,0,0,0,0,1.0,0.0,4,0,6.0,0.0,{},0,0,0,2,0,0,0,0,Positive,1,0,0,0
160,0,1.0,4.232454983458332,0,1,0,0,0,1.0,0.0,29,1,3.4642857142857144,29.0,{'to': 2},0,1,3,4,0,0,0,0,Negative,1,6,5,5
64,3,1.0,4.439213821688583,0,0,1,1,0,1.0,0.0,6,2,3.5,3.0,{},0,0,8,2,0,0,0,0,Positive,1,0,1,0
25,6,1.0,4.243856189774723,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,{},0,0,6,1,0,0,0,0,Positive,0,0,1,0
160,0,1.0,4.463840403003347,0,0,0,0,6,0.8,0.2,25,2,3.9545454545454546,12.5,{'tv': 2},0,0,12,10,0,0,0,0,Neutral,0,1,5,2
97,0,1.0,4.662258171923801,0,0,0,0,0,1.0,0.0,4,4,5.0,1.0,{},0,0,13,6,0,0,0,0,Positive,0,0,0,0
117,0,1.0,4.449991676113225,0,0,0,0,1,1.0,0.0,11,2,5.2727272727272725,5.5,{'&': 2},0,0,6,5,0,0,0,0,Positive,1,0,3,1
99,0,1.0,4.306414605845218,0,0,0,0,0,1.0,0.0,15,0,4.357142857142857,0.0,{'and': 2},0,0,3,6,0,0,0,0,Positive,2,2,0,1
42,2,1.0,4.182936767553255,0,1,0,0,0,0.0,1.0,3,3,1.0,1.0,{'|': 3},0,1,8,3,0,0,0,0,Positive,0,1,1,0
130,0,1.0434782608695652,4.017958815873047,0,0,0,0,0,1.0,0.0,22,1,4.388888888888889,22.0,"{'there': 2, 'be': 2, 'when': 2, 'we': 2, 'to': 2}",0,0,2,4,0,0,0,0,Negative,1,1,3,4
93,14,1.0,4.700762985768035,0,1,0,0,0,0.3,0.7,10,2,3.2222222222222223,5.0,{'sia': 2},0,0,6,1,0,0,0,0,Positive,0,0,1,1
50,0,1.0,3.9263701301561795,0,0,0,0,0,1.0,0.0,8,1,3.875,8.0,{},0,0,2,2,0,0,0,0,Neutral,0,0,1,2
33,0,1.0,4.089552452560668,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,5,2,0,0,0,0,Neutral,0,0,1,0
59,2,1.0,4.685538125919623,0,0,1,1,0,1.0,0.0,8,3,3.125,2.6666666666666665,{},1,1,10,1,0,0,0,0,Positive,0,1,2,2
155,0,1.0384615384615385,4.30144088055722,0,0,0,0,1,0.8214285714285714,0.17857142857142858,28,4,5.238095238095238,7.0,"{'i': 3, 'that': 2, 'have': 2, 'i’ve': 2}",0,0,8,7,0,0,0,0,Positive,0,0,7,6
117,0,1.0,4.438531254215903,0,0,0,0,0,0.9166666666666666,0.08333333333333333,12,4,4.166666666666667,3.0,{},0,0,7,5,0,0,0,0,Negative,3,1,0,2
158,2,1.0,4.407746122191884,0,0,1,1,0,1.0,0.0,26,2,4.523809523809524,13.0,"{'and': 2, 'with': 2, 'a': 2, 'as': 2, 'me': 2}",0,0,6,4,0,0,0,0,Positive,3,2,4,2
134,0,1.0434782608695652,4.242849474410677,0,0,0,0,0,0.9565217391304348,0.043478260869565216,23,3,4.277777777777778,7.666666666666667,"{'changing': 2, 'do': 2, 'we': 2, 'and': 2, 'people': 2, 'the': 2}",1,0,4,5,0,0,0,0,Positive,2,0,7,4
64,3,1.0,4.563810203736037,0,0,1,1,0,1.0,0.0,6,2,3.1666666666666665,3.0,{},0,0,7,1,0,0,0,0,Neutral,1,0,1,1
52,1,1.0,4.633440805537939,0,0,1,1,0,0.8571428571428571,0.14285714285714285,7,2,2.5714285714285716,3.5,{},0,0,7,1,0,0,0,0,Positive,0,0,1,1
18,0,1.0,3.572431251322119,0,0,0,0,0,1.0,0.0,1,0,1.0,0.0,{},0,0,1,1,0,0,0,0,Neutral,0,0,0,0
14,0,1.0,3.6644977792004623,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,1,0,0,0,0,0,Positive,0,0,0,0
66,0,1.0,4.327724044416822,0,0,0,0,0,0.8461538461538461,0.15384615384615385,13,4,2.923076923076923,3.25,{},0,1,8,4,0,0,0,0,Positive,1,0,0,4
155,2,1.0,4.373836011453882,0,0,0,0,0,1.0,0.0,15,0,7.928571428571429,0.0,{'of': 2},0,0,7,10,0,0,0,0,Positive,3,1,2,0
127,0,1.0,4.472193747912167,0,1,0,0,0,1.0,0.0,9,0,5.0,0.0,"{'and': 3, 'of': 2}",0,0,3,5,0,0,0,0,Positive,1,0,1,0
75,2,1.0,4.444982610773719,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,{'|': 2},0,0,6,2,0,0,0,0,Neutral,0,0,1,0
135,0,1.0,4.446894171173491,0,0,0,0,0,0.8,0.2,5,2,4.4,2.5,{'-': 4},0,1,7,2,0,0,0,0,Positive,2,0,2,0
34,0,1.0,4.017917900762096,0,0,0,0,0,0.0,1.0,1,0,2.0,0.0,{},0,0,3,0,0,0,0,0,Neutral,0,0,0,0
126,0,1.0,4.375577017851174,0,0,0,0,0,0.9411764705882353,0.058823529411764705,17,1,4.705882352941177,17.0,{},0,0,8,11,0,0,0,0,Negative,1,0,2,0
50,0,1.0,3.9640525721339115,0,0,0,0,0,0.8,0.2,5,0,5.6,0.0,{},0,0,2,1,0,0,0,0,Positive,1,0,1,0
92,3,1.1818181818181819,4.49109781679724,0,0,0,0,0,0.5,0.5,2,0,3.0,0.0,"{'reedley': 2, 'high': 2}",0,0,4,5,0,0,0,0,Neutral,0,0,3,0
20,0,1.0,4.1219280948873624,0,0,0,0,0,1.0,0.0,2,1,4.0,2.0,{},1,0,2,1,0,0,0,0,Positive,1,0,0,0
150,0,1.0,4.716605086393554,0,1,0,0,0,1.0,0.0,4,6,8.5,0.6666666666666666,{},0,0,12,7,0,0,0,0,Negative,3,0,1,0
156,1,1.0,4.476881754108336,0,0,0,0,0,0.8,0.2,15,5,4.466666666666667,3.0,{'/': 2},0,0,10,4,0,0,0,0,Positive,1,1,3,0
13,0,0.0,3.238901256602631,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,{},0,0,1,0,0,0,0,0,Neutral,0,1,0,0
15,0,1.0,3.373557262275185,0,0,0,0,0,0.75,0.25,4,0,3.0,0.0,{},0,0,1,0,0,0,0,0,Neutral,1,0,0,1
135,0,1.0,4.325430401084043,0,0,0,0,0,1.0,0.0,19,2,5.052631578947368,9.5,{'my': 2},1,1,6,6,0,0,0,0,Negative,2,1,6,4
140,8,1.0,4.915510223090239,0,0,1,1,3,0.9333333333333333,0.06666666666666667,15,3,4.8,5.0,{},0,0,14,4,0,0,0,0,Neutral,1,0,2,0
97,2,1.0,4.542420148602779,0,1,0,0,0,0.6666666666666666,0.3333333333333333,6,1,3.1666666666666665,6.0,{},0,0,13,2,0,0,0,0,Positive,1,1,1,0
148,0,1.0,4.4538887858450416,0,0,0,0,0,1.0,0.0,3,1,3.0,3.0,{},0,0,12,0,0,0,0,0,Negative,1,0,0,1
126,1,1.0,4.700777694533068,1,1,0,0,1,0.8666666666666667,0.13333333333333333,15,5,4.466666666666667,3.0,{},0,1,10,4,0,0,0,0,Neutral,1,1,1,1
60,0,1.0,4.211080496244278,0,0,0,0,0,1.0,0.0,9,1,3.2222222222222223,9.0,{},0,0,2,1,0,0,0,0,Positive,1,1,2,2
88,1,1.0,4.411852041586979,0,0,0,0,0,1.0,0.0,7,2,3.3333333333333335,3.5,{'his': 2},0,1,11,2,0,0,0,0,Positive,1,0,2,3
110,0,1.0,4.3407174929131775,0,0,0,0,0,0.8823529411764706,0.11764705882352941,17,2,4.705882352941177,8.5,{},0,0,4,3,0,0,0,0,Positive,4,0,1,2
135,0,1.0,4.49872863624341,0,1,0,0,0,0.8,0.2,10,0,4.9,0.0,{'-': 2},0,0,9,5,0,0,0,0,Positive,0,0,2,0
148,3,1.0,5.145585400075502,0,0,1,1,0,0.5789473684210527,0.42105263157894735,19,1,5.611111111111111,19.0,"{'of': 2, 'isaac': 2}",0,0,11,7,0,0,0,0,Neutral,1,0,1,0
48,0,1.0,3.883947073809811,0,0,0,0,0,1.0,0.0,10,0,4.111111111111111,0.0,{'of': 2},0,0,1,3,0,0,0,0,Neutral,0,0,1,4
17,0,1.0,3.2927701939369904,0,0,0,0,0,1.0,0.0,4,0,2.5,0.0,{},0,0,1,0,0,0,0,0,Positive,0,0,2,0
37,0,1.0,3.938654716746413,0,0,0,0,0,0.625,0.375,8,0,2.375,0.0,{},0,0,1,2,0,0,0,0,Neutral,0,0,1,2
160,0,1.0,4.3498062836121445,0,0,0,0,0,0.9655172413793104,0.034482758620689655,29,5,4.6923076923076925,5.8,{'and': 2},0,0,7,3,0,0,0,0,Positive,3,0,6,3
159,1,1.0,4.471872076614399,1,0,0,0,2,0.9565217391304348,0.043478260869565216,23,3,4.388888888888889,7.666666666666667,"{'planet': 3, 'to': 2, 'a': 2, 'by': 2}",0,0,11,8,0,0,0,0,Positive,2,0,3,2
159,6,1.0,4.284497967992804,0,0,0,0,0,1.0,0.0,16,3,5.133333333333334,5.333333333333333,"{'twitter': 2, 'account': 2, 'not': 2}",0,0,4,5,0,0,0,0,Negative,1,0,4,0
22,2,1.0,3.7887549139935026,0,0,0,0,0,1.0,0.0,2,0,4.0,0.0,{},0,0,1,1,0,0,0,0,Neutral,1,0,1,0
74,0,1.0,4.703169284783974,0,0,1,1,0,1.0,0.0,7,3,3.2857142857142856,2.3333333333333335,{},0,0,8,2,0,0,0,0,Neutral,2,0,1,1
47,0,1.0,4.35746837281614,1,0,0,0,1,1.0,0.0,7,1,2.7142857142857144,7.0,{},0,0,8,2,0,0,0,0,Neutral,0,1,1,1
145,0,1.0,4.589802691661893,0,0,0,0,0,1.0,0.0,5,0,4.0,0.0,{'&': 2},0,0,8,2,0,0,0,0,Positive,0,0,3,1
55,0,1.0,4.503529260115678,0,0,0,0,0,0.42857142857142855,0.5714285714285714,7,2,5.428571428571429,3.5,{},0,1,3,0,0,0,0,0,Neutral,0,3,2,0
134,15,1.0,4.623957453096656,0,1,0,0,3,0.9375,0.0625,16,2,3.4615384615384617,8.0,"{'by': 2, 'and': 2, 'a': 2}",0,1,14,3,0,0,0,0,Positive,1,0,3,3
111,0,1.0,4.3987438275097555,0,0,0,0,0,0.9047619047619048,0.09523809523809523,21,2,3.6,10.5,{},0,0,10,2,0,0,0,0,Positive,3,0,2,5
59,0,1.0,4.006200092067521,0,0,0,0,0,1.0,0.0,8,1,4.142857142857143,8.0,{'trading': 2},0,0,1,6,0,0,0,0,Positive,1,0,0,0
63,0,1.0,4.387772534810747,0,0,0,0,1,1.0,0.0,1,0,4.0,0.0,{'•': 2},0,0,5,3,0,0,0,0,Neutral,0,0,2,0
98,0,1.0,4.762609775216314,0,1,0,0,1,0.75,0.25,4,5,4.0,0.8,{},0,0,11,5,0,0,0,0,Positive,0,0,0,0
18,0,1.0,3.503258334775645,0,0,0,0,0,1.0,0.0,2,0,5.0,0.0,{},0,0,2,1,0,0,0,0,Positive,1,0,0,0
150,4,1.0,4.732822059412549,0,1,0,0,4,0.8333333333333334,0.16666666666666666,6,4,3.8,1.5,{'on': 2},0,0,11,4,0,0,0,0,Neutral,0,0,0,0
83,7,1.0,4.821453879604861,0,0,0,0,0,0.8,0.2,5,3,5.2,1.6666666666666667,{},0,0,14,2,0,0,0,0,Positive,2,0,2,1
44,0,1.0,4.018884391699703,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,0,0,0,0,0,Neutral,0,1,1,0
24,0,1.0,3.6887218755408675,0,0,0,0,0,1.0,0.0,3,1,5.0,3.0,{},0,0,2,0,0,0,0,0,Neutral,0,1,1,1
143,0,1.0,4.162954230338652,0,0,0,0,0,1.0,0.0,26,3,3.75,8.666666666666666,"{'you': 2, 'will': 2}",0,0,7,4,0,0,0,0,Negative,2,0,5,4
102,6,1.0,4.853045035327555,0,1,1,1,0,1.0,0.0,4,5,2.75,0.8,{},0,0,11,1,0,0,0,0,Positive,1,0,1,0
141,1,1.0,4.80173801098524,0,1,0,0,1,0.9230769230769231,0.07692307692307693,13,2,5.833333333333333,6.5,{},0,0,13,9,0,0,0,0,Positive,4,0,2,2
31,0,1.0,3.8001821971347023,0,0,0,0,0,1.0,0.0,4,0,2.75,0.0,{},0,0,3,2,0,0,0,0,Positive,0,0,1,1
97,0,1.0,4.371883772857174,0,0,0,0,0,1.0,0.0,9,1,5.888888888888889,9.0,{},0,0,3,3,0,0,0,0,Positive,4,0,1,0
44,0,1.0,4.371379278161679,0,0,0,0,0,0.5,0.5,6,2,1.8333333333333333,3.0,{},0,0,9,1,0,0,0,0,Neutral,0,0,0,0
65,3,1.0,5.151149497903985,0,0,1,1,0,1.0,0.0,3,1,2.6666666666666665,3.0,{},0,0,24,0,0,0,0,0,Positive,0,0,1,0
42,0,1.0,4.014357827994779,0,0,0,0,0,1.0,0.0,5,1,6.0,5.0,{},0,0,1,1,0,0,0,0,Negative,2,1,0,1
158,2,1.0,4.870824562453728,0,1,0,0,8,0.6666666666666666,0.3333333333333333,6,0,6.666666666666667,0.0,{},0,0,12,4,0,0,0,0,Neutral,0,0,0,0
150,0,1.0,4.3419306346129805,0,0,0,0,0,1.0,0.0,18,0,5.222222222222222,0.0,{'&': 2},0,0,12,7,0,0,0,0,Positive,7,1,1,0
158,2,1.0,4.41297151729726,0,0,0,0,1,1.0,0.0,21,0,4.4,0.0,"{'is': 2, '•': 6}",0,0,12,8,0,0,0,0,Positive,2,1,6,3
115,1,1.0,4.549382498895223,0,0,0,0,0,0.8,0.2,5,0,4.0,0.0,{},0,0,5,3,0,0,0,0,Neutral,1,0,0,0
86,2,1.0,4.738675406479905,0,1,0,0,0,1.0,0.0,2,0,3.5,0.0,{},0,0,5,1,0,0,0,0,Neutral,1,0,2,0
153,38,1.0,5.174783328318792,0,0,0,0,0,0.2857142857142857,0.7142857142857143,7,1,4.142857142857143,7.0,{'the': 2},0,0,14,0,0,0,0,0,Neutral,1,0,1,0
78,0,1.0,4.050140229458303,0,0,0,0,0,1.0,0.0,11,1,5.444444444444445,11.0,"{'to': 2, 'and': 2}",0,0,3,5,0,0,0,0,Neutral,2,0,0,1
55,1,1.0,4.714613632378164,0,0,1,1,0,1.0,0.0,7,3,3.2857142857142856,2.3333333333333335,{},1,1,8,1,0,0,0,0,Positive,0,1,2,2
61,0,1.0,4.493872739337564,0,0,1,1,0,1.0,0.0,5,2,4.0,2.5,{},0,0,7,3,0,0,0,0,Positive,0,0,1,2
143,0,1.0,4.334237511925262,1,0,0,0,1,0.9545454545454546,0.045454545454545456,22,4,4.428571428571429,5.5,{'the': 2},0,2,7,8,0,0,0,0,Neutral,1,1,3,3
152,0,1.0,4.459599191714748,0,1,0,0,4,0.8571428571428571,0.14285714285714285,14,0,6.214285714285714,0.0,{},0,0,8,3,0,0,0,0,Positive,2,0,1,0
142,0,1.0,4.738388470138359,0,1,0,0,0,0.6666666666666666,0.3333333333333333,3,0,4.5,0.0,{'of': 2},0,0,9,3,0,0,0,0,Positive,0,1,1,0
109,2,1.0,4.41573724786794,0,1,0,0,1,1.0,0.0,6,2,4.5,3.0,{},0,0,5,2,0,0,0,0,Neutral,1,0,1,0
7,0,0.0,2.5216406363433186,0,0,0,0,0,1.0,0.0,1,0,7.0,0.0,{},0,0,0,0,0,0,0,0,Neutral,0,0,0,1
16,0,1.0,3.202819531114783,0,0,0,0,0,1.0,0.0,1,0,7.0,0.0,{},0,0,0,1,0,0,0,0,Positive,0,0,1,0
104,8,1.1333333333333333,4.4297451608741465,0,0,0,0,0,0.9230769230769231,0.07692307692307693,13,1,5.083333333333333,13.0,"{'previous': 2, 'to': 2, 'may': 2}",0,0,3,3,0,0,0,0,Negative,2,0,2,2
146,0,1.0,4.978549278565291,0,1,0,0,0,0.4,0.6,5,0,6.0,0.0,{},0,0,17,6,0,0,0,0,Neutral,0,0,1,0
22,0,1.0,3.788754913993502,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,1,1,0,0,0,0,Neutral,0,0,0,0
138,0,1.0,4.571175517766043,0,0,0,0,0,0.8947368421052632,0.10526315789473684,19,1,4.470588235294118,19.0,"{'you': 3, 'at': 2}",0,0,5,3,0,0,0,0,Positive,1,1,3,3
73,2,1.0,4.46376860398845,0,0,0,0,1,1.0,0.0,6,3,4.833333333333333,2.0,{},0,0,6,4,0,0,0,0,Neutral,1,0,0,1
68,0,1.0,4.61483099584714,0,0,0,0,2,0.7142857142857143,0.2857142857142857,7,3,5.142857142857143,2.3333333333333335,{},0,0,7,4,0,0,0,0,Positive,0,1,0,0
158,0,1.0,4.60844986077924,0,0,0,0,2,0.7647058823529411,0.23529411764705882,17,4,5.176470588235294,4.25,{},0,0,12,7,0,0,0,0,Positive,0,0,3,1
71,0,1.0,4.341934318678754,0,0,0,0,0,1.0,0.0,6,1,7.5,6.0,{},0,0,5,3,0,0,0,0,Negative,1,1,2,1
105,1,1.0,4.185794157611364,0,0,0,0,0,1.0,0.0,14,1,5.0,14.0,{},0,0,4,6,0,0,0,0,Neutral,0,0,4,1
137,0,1.0,4.30466512080185,0,0,0,0,2,0.9473684210526315,0.05263157894736842,19,2,4.777777777777778,9.5,{'and': 2},0,0,7,4,0,0,0,0,Positive,3,0,2,1
54,0,1.0,4.288989067051034,0,1,0,0,0,0.875,0.125,8,0,4.5,0.0,{},0,0,4,2,0,0,0,0,Negative,0,0,1,1
17,0,1.0,3.4548223999466066,0,0,0,0,0,1.0,0.0,2,1,7.0,2.0,{},0,0,1,2,0,0,0,0,Neutral,0,0,0,0
55,0,1.0,4.691975223326591,0,0,1,1,0,1.0,0.0,7,3,3.2857142857142856,2.3333333333333335,{},1,1,8,2,0,0,0,0,Positive,0,1,2,2
50,0,1.0,3.9263701301561795,0,0,0,0,0,1.0,0.0,8,1,3.875,8.0,{},0,0,2,2,0,0,0,0,Neutral,0,0,1,2
105,0,1.0,4.034889034890998,0,0,0,0,0,1.0,0.0,17,1,5.266666666666667,17.0,"{'is': 2, 'to': 2}",0,0,2,1,0,0,0,0,Positive,2,3,3,2
35,0,1.0,3.5672534608576196,0,0,0,0,0,1.0,0.0,5,0,5.2,0.0,{},0,0,1,1,0,0,0,0,Positive,2,0,0,1
35,0,1.0,3.930021061201048,0,0,0,0,0,1.0,0.0,2,0,3.0,0.0,{},0,0,0,0,0,0,0,0,Neutral,0,0,0,0
76,2,1.0,4.524382187462563,0,0,0,0,0,0.5,0.5,6,2,2.5,3.0,{},0,0,4,2,0,0,0,0,Neutral,0,0,0,0
155,0,1.0,4.483387164879589,0,0,0,0,6,1.0,0.0,12,1,7.916666666666667,12.0,{},0,0,14,6,0,0,0,0,Positive,1,0,2,1
21,0,1.0,3.8801799226757367,0,0,0,0,1,1.0,0.0,1,0,9.0,0.0,{},0,0,2,1,0,0,0,0,Neutral,0,0,0,0
38,1,1.0,4.240962710641206,0,0,1,1,0,1.0,0.0,5,1,2.4,5.0,{},0,0,8,0,0,0,0,0,Positive,0,0,1,1
88,0,1.0,4.308450968384699,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{'|': 2},0,0,2,3,0,0,0,0,Positive,0,0,0,0
156,2,1.0,4.579545332663481,0,0,1,1,0,1.0,0.0,20,3,3.8421052631578947,6.666666666666667,{'is': 2},0,1,13,9,0,0,0,0,Positive,2,0,2,3
89,0,1.0,4.586869832614472,0,0,0,0,1,1.0,0.0,6,2,4.833333333333333,3.0,{},0,0,4,3,0,0,0,0,Neutral,0,1,0,0
11,0,1.0,2.9139770731827523,0,0,0,0,0,1.0,0.0,2,0,5.0,0.0,{},0,0,0,1,0,0,0,0,Positive,0,0,0,0
131,6,1.0,4.755713985109745,0,0,0,0,0,1.0,0.0,8,5,3.5,1.6,{},0,0,11,5,0,0,0,0,Neutral,0,0,0,2
145,4,1.0,4.88297788849048,0,0,1,1,3,0.9285714285714286,0.07142857142857142,14,3,4.142857142857143,4.666666666666667,{},0,0,18,4,0,0,0,0,Neutral,0,0,1,1
14,0,1.0,3.182005814760214,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,0,0,0,0,0,Neutral,0,0,0,0
57,0,1.0,4.386478225149398,0,0,0,0,0,1.0,0.0,2,0,2.5,0.0,{},0,0,2,1,0,0,0,0,Positive,1,0,0,0
86,0,1.0,4.55908420371181,0,0,0,0,0,0.3333333333333333,0.6666666666666666,3,0,2.6666666666666665,0.0,{},0,0,8,1,0,0,0,0,Positive,1,2,0,0
145,0,1.0,4.620718758775117,0,1,0,0,0,1.0,0.0,8,3,4.5,2.6666666666666665,{'and': 3},0,0,10,4,0,0,0,0,Positive,0,1,1,1
31,1,1.0,4.220167681284828,0,0,1,1,0,1.0,0.0,3,1,2.6666666666666665,3.0,{},0,0,6,1,0,0,0,0,Neutral,0,0,0,0
11,1,1.0,3.0957952550009344,0,0,0,0,0,1.0,0.0,1,0,2.0,0.0,{},0,0,0,1,0,0,0,0,Neutral,0,0,0,0
113,0,1.0,4.116328629216601,0,0,0,0,0,1.0,0.0,19,3,4.944444444444445,6.333333333333333,{'i': 2},0,0,4,2,0,0,0,0,Negative,2,1,5,3
141,0,1.0,4.270624795336013,0,0,0,0,0,1.0,0.0,15,1,6.416666666666667,15.0,"{'from': 2, 'and': 2, 'the': 2}",0,0,1,4,0,0,0,0,Neutral,1,0,3,1
155,8,1.0,4.857683867648411,0,1,0,0,3,0.9166666666666666,0.08333333333333333,12,2,3.9166666666666665,6.0,{},0,1,7,5,0,0,0,0,Positive,0,0,1,2
132,5,1.0,5.060821129462899,0,0,0,0,4,0.8461538461538461,0.15384615384615385,13,2,6.615384615384615,6.5,{},0,0,14,2,0,0,0,0,Positive,2,0,0,1
87,0,1.0,4.414947486010625,0,0,0,0,0,0.8888888888888888,0.1111111111111111,9,5,3.7777777777777777,1.8,{'a': 2},0,0,5,5,0,0,0,0,Positive,3,0,1,0
103,0,1.0,4.140906715117071,0,0,0,0,0,1.0,0.0,11,2,5.636363636363637,5.5,{},0,1,2,4,0,0,0,0,Positive,1,0,2,1
118,4,1.0,4.90907279589605,0,1,1,1,0,0.42857142857142855,0.5714285714285714,7,1,2.7142857142857144,7.0,{},0,0,17,7,0,0,0,0,Neutral,0,0,1,0
68,0,1.0,4.3642676664013145,0,0,0,0,2,1.0,0.0,5,2,5.6,2.5,{'|': 2},0,0,7,1,0,0,0,0,Neutral,0,0,1,0
62,0,1.0,4.338184805670297,0,0,0,0,0,0.9166666666666666,0.08333333333333333,12,2,3.4166666666666665,6.0,{},0,0,5,1,0,0,0,0,Positive,2,0,3,4
67,0,1.0,3.9185134971850557,0,0,0,0,0,1.0,0.0,11,0,4.8,0.0,{},0,0,1,5,0,0,0,0,Positive,1,1,2,1
146,2,1.0,4.654579550026727,0,0,0,0,0,0.9333333333333333,0.06666666666666667,15,6,4.357142857142857,2.5,{},0,0,13,7,0,0,0,0,Positive,2,0,0,1
23,2,1.0,4.175735869100492,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,2,2,0,0,0,0,Neutral,0,0,0,0
158,3,1.0,4.421389479939275,0,0,0,0,0,0.8846153846153846,0.11538461538461539,26,6,4.423076923076923,4.333333333333333,{},0,0,12,12,0,0,0,0,Neutral,0,0,5,0
133,1,1.0,4.597216242038164,0,0,0,0,2,0.8461538461538461,0.15384615384615385,13,3,4.769230769230769,4.333333333333333,{},0,1,8,3,0,0,0,0,Neutral,0,0,3,1
103,0,1.0,4.699692423670028,0,0,0,0,5,1.0,0.0,2,0,8.5,0.0,{'•': 2},0,0,11,2,0,0,0,0,Neutral,0,0,1,0
98,2,1.0,4.518669086550909,0,1,0,0,0,0.3333333333333333,0.6666666666666666,3,5,3.3333333333333335,0.6,{},0,0,21,4,0,0,0,0,Positive,0,0,1,1
159,0,1.0,4.392774243431777,0,0,0,0,0,0.9130434782608695,0.08695652173913043,23,3,4.2631578947368425,7.666666666666667,"{'the': 3, 'of': 2, 'at': 2}",0,0,10,11,0,0,0,0,Negative,0,1,0,1
118,0,1.0,4.618079857716705,0,0,0,0,1,0.8,0.2,5,5,5.0,1.0,{},0,0,9,1,0,0,0,0,Neutral,0,0,0,0
125,0,1.0,4.7704836360727265,0,0,0,0,0,0.7692307692307693,0.23076923076923078,13,0,4.923076923076923,0.0,{'my': 2},0,0,12,6,0,0,0,0,Neutral,0,1,3,3
35,0,1.0,3.9432894453927663,0,0,0,0,0,1.0,0.0,1,0,5.0,0.0,{'/': 2},0,0,2,2,0,0,0,0,Positive,0,0,0,0
109,2,1.0,4.703087961862139,0,0,1,1,2,0.7142857142857143,0.2857142857142857,7,1,3.7142857142857144,7.0,{},0,0,8,0,0,0,0,0,Positive,1,0,0,0
101,0,1.0,4.16593558798883,0,0,0,0,0,1.0,0.0,16,1,4.5,16.0,"{'to': 2, 'the': 2}",0,0,2,2,0,0,0,0,Neutral,0,1,4,1
136,0,1.0,4.38923251136501,0,0,0,0,3,1.0,0.0,13,0,7.153846153846154,0.0,{'•': 3},0,0,10,9,0,0,0,0,Neutral,3,1,2,0
